meeting_key,driver_name,practice_best_lap,practice_avg_best_lap,practice_total_laps,practice_best_s1,practice_best_s2,practice_best_s3,practice_avg_i1_speed,practice_avg_i2_speed,practice_avg_st_speed,practice_purple_sectors,practice_green_sectors,practice_soft_laps,practice_medium_laps,practice_hard_laps,quali_best_lap,quali_best_s1,quali_best_s2,quali_best_s3,grid_position,finishing_position,points,practice_total_sectors,practice_vs_quali_improvement,practice_total_tire_laps
1220,PIA,91.662,92.1875,48,31.941,41.353,18.255,254.64999999999998,237.54679144385028,269.8636363636364,9,209,18.0,20.0,0.0,89.458,30.952,40.356,17.929,2.0,3.0,15.0,91.54899999999999,2.2040000000000077,38.0
1220,RUS,91.328,92.319,46,32.115,41.022,18.191,241.2222222222222,231.34733893557421,257.9901960784314,11,251,19.0,16.0,0.0,90.219,31.547,40.552,18.042,8.0,7.0,6.0,91.328,1.1090000000000089,35.0
1220,SAI,91.237,91.755,46,31.926,41.079,18.138,242.33552631578948,232.13585434173672,276.24369747899163,9,226,8.0,15.0,11.0,89.85,31.278,40.564,17.954,6.0,6.0,8.0,91.143,1.3870000000000005,34.0
1220,TSU,92.178,92.38749999999999,47,32.406,41.465,18.132,234.5859649122807,231.3526785714286,263.4970238095238,6,267,25.0,13.0,8.0,90.204,31.439,40.706,18.044,9.0,12.0,0.0,92.00300000000001,1.9740000000000038,46.0
1220,VER,90.688,91.1675,44,31.505,41.045,18.048,255.87820512820508,240.9142857142857,276.6535714285714,74,112,23.0,0.0,12.0,88.877,30.725,40.311,17.841,1.0,1.0,26.0,90.598,1.811000000000007,35.0
1220,ZHO,92.165,93.498,39,32.412,41.414,18.339,239.125,220.725,242.175,2,229,9.0,18.0,4.0,91.379,31.774,41.073,18.198,19.0,13.0,0.0,92.16499999999999,0.7860000000000014,31.0
1221,ALB,88.59,88.59,26,32.65,30.166,25.443,197.8260869565217,268.8260869565217,292.04761904761904,0,155,11.0,17.0,0.0,85.707,31.595,28.885,25.024,13.0,13.0,0.0,88.259,2.8830000000000098,28.0
1221,ALO,87.919,87.919,28,32.378,29.943,25.349,213.0,256.0,291.39130434782606,26,150,0.0,8.0,23.0,84.369,30.745,28.832,24.462,4.0,6.0,8.0,87.67,3.549999999999997,31.0
1221,BOT,89.041,89.041,27,32.841,29.883,26.166,207.34782608695653,258.875,274.8260869565217,10,160,8.0,21.0,0.0,85.058,31.433,28.605,25.02,9.0,8.0,4.0,88.89,3.98299999999999,29.0
1221,GAS,88.821,88.821,23,32.827,30.035,25.783,198.4736842105264,276.89473684210526,303.1578947368421,4,155,0.0,9.0,17.0,84.553,31.241,28.47,24.842,7.0,12.0,0.0,88.645,4.268000000000001,26.0
1221,HUL,88.171,88.171,22,32.787,29.699,25.685,198.1176470588236,259.8235294117647,274.05882352941177,18,95,9.0,17.0,0.0,85.32,31.145,28.72,24.952,14.0,16.0,0.0,88.171,2.8510000000000133,26.0
1221,LAW,89.238,89.238,29,33.045,30.241,25.917,201.3636363636364,250.5833333333333,292.3181818181818,4,169,8.0,25.0,0.0,86.041,31.644,29.141,25.188,17.0,17.0,0.0,89.203,3.1970000000000027,33.0
1221,LEC,87.909,87.909,27,32.575,29.748,25.467,208.42857142857144,242.2173913043478,298.60869565217394,21,171,5.0,11.0,14.0,84.424,30.98,28.515,24.692,5.0,5.0,10.0,87.79,3.4849999999999994,30.0
1221,MAG,89.502,89.502,26,33.096,30.228,26.178,192.04545454545453,253.9090909090909,275.95454545454544,7,148,8.0,21.0,0.0,87.016,31.722,29.278,25.514,18.0,14.0,0.0,89.502,2.48599999999999,29.0
1221,NOR,88.441,88.441,24,32.366,30.113,25.695,200.6315789473684,250.1578947368421,291.8421052631579,22,143,0.0,8.0,20.0,84.074,30.635,28.441,24.524,10.0,3.0,15.0,88.174,4.367000000000004,28.0
1221,OCO,88.732,88.732,25,32.818,30.269,25.645,201.6190476190476,255.0952380952381,283.6190476190476,5,182,0.0,11.0,17.0,84.763,31.321,28.614,24.688,8.0,7.0,6.0,88.732,3.968999999999994,28.0
1221,PER,88.016,88.016,24,32.585,29.827,25.604,203.0,270.42105263157896,284.11764705882354,15,115,4.0,0.0,24.0,85.143,31.097,28.975,24.865,20.0,10.0,1.0,88.016,2.8730000000000047,28.0
1221,PIA,88.38,88.38,20,32.632,29.736,25.622,199.5,252.8125,299.0625,15,165,0.0,3.0,20.0,84.228,30.678,28.508,24.635,6.0,2.0,18.0,87.99,4.152000000000001,23.0
1221,RUS,88.336,88.336,28,32.486,29.972,25.744,212.4583333333333,255.25,288.625,36,138,0.0,10.0,21.0,84.219,30.957,28.459,24.705,2.0,4.0,12.0,88.202,4.117000000000004,31.0
1221,STR,88.69,88.69,28,32.572,30.284,25.5,210.27272727272728,261.39130434782606,294.8181818181818,12,159,0.0,9.0,23.0,86.345,31.543,29.526,25.276,16.0,11.0,0.0,88.356,2.344999999999999,32.0
1221,TSU,88.027,88.027,28,32.476,29.907,25.644,190.42857142857144,255.95652173913044,270.1304347826087,0,152,9.0,23.0,0.0,85.301,31.583,28.905,24.809,11.0,15.0,0.0,88.02699999999999,2.725999999999999,32.0
1221,VER,87.428,87.428,26,32.17,29.822,25.436,200.45454545454547,260.77272727272725,272.5,33,98,4.0,0.0,25.0,83.778,30.716,28.536,24.451,1.0,1.0,26.0,87.428,3.6499999999999915,29.0
1221,ZHO,89.106,89.106,29,32.803,30.214,25.933,198.2,261.65384615384613,274.7692307692308,3,168,7.0,24.0,0.0,86.274,31.752,29.245,25.197,19.0,9.0,2.0,88.94999999999999,2.8319999999999936,31.0
1222,ALB,96.492,96.492,21,25.977,38.696,31.728,183.0625,147.1764705882353,277.5882352941176,9,90,10.0,14.0,0.0,95.366,25.604,38.348,31.414,15.0,9.0,0.0,96.40100000000001,1.1260000000000048,24.0
1222,BOT,97.517,97.517,24,26.182,39.09,32.053,189.9,158.66666666666666,275.4761904761905,4,90,8.0,18.0,0.0,95.858,25.676,38.434,31.666,13.0,12.0,0.0,97.325,1.6589999999999918,26.0
1222,GAS,96.705,96.705,22,26.146,38.907,31.652,190.88888888888889,155.94444444444446,280.77777777777777,3,120,4.0,0.0,21.0,95.089,25.374,38.288,31.358,7.0,6.0,0.0,96.705,1.6159999999999997,25.0
1222,HUL,96.702,96.702,21,26.207,38.687,31.742,194.05882352941177,165.58823529411765,269.6470588235294,12,80,8.0,16.0,0.0,96.235,25.901,38.357,31.664,18.0,11.0,0.0,96.63600000000001,0.46699999999999875,24.0
1222,MAG,96.472,96.472,21,26.106,38.83,31.536,182.0625,156.7058823529412,260.47058823529414,14,75,6.0,18.0,0.0,95.88,25.725,38.513,31.571,17.0,14.0,0.0,96.47200000000001,0.5919999999999987,24.0
1222,NOR,97.256,97.256,21,26.17,39.121,31.942,192.125,163.83333333333334,264.1666666666667,8,77,0.0,23.0,0.0,94.639,25.396,38.111,30.994,2.0,2.0,0.0,97.233,2.6170000000000044,23.0
1222,PER,96.212,96.212,23,26.005,38.725,31.482,186.52631578947367,161.1578947368421,270.1578947368421,12,77,4.0,0.0,22.0,95.041,25.515,38.271,31.247,9.0,4.0,0.0,96.212,1.1710000000000065,26.0
1222,RIC,97.152,97.152,24,26.195,38.96,31.893,183.0,155.33333333333334,269.5238095238095,2,107,7.0,19.0,0.0,95.974,25.817,38.616,31.322,14.0,15.0,0.0,97.048,1.1779999999999973,26.0
1222,RUS,96.474,96.474,25,26.086,38.813,31.535,191.6,165.14285714285714,275.3809523809524,9,105,8.0,0.0,20.0,95.079,25.585,38.128,31.05,5.0,5.0,0.0,96.434,1.3950000000000102,28.0
1222,SAI,96.533,96.533,24,25.936,38.725,31.813,188.0,154.1904761904762,256.7619047619048,14,115,7.0,0.0,19.0,94.939,25.387,38.178,31.193,4.0,3.0,0.0,96.474,1.5940000000000083,26.0
1222,SAR,96.987,96.987,26,26.145,38.833,31.852,187.3636363636364,161.54545454545453,289.3181818181818,4,113,7.0,22.0,0.0,96.827,25.963,38.755,32.026,16.0,10.0,0.0,96.83,0.1599999999999966,29.0
1222,STR,99.94,99.94,5,26.968,39.941,33.031,164.25,144.0,247.25,0,57,0.0,0.0,5.0,96.181,25.817,38.68,31.48,20.0,7.0,0.0,99.94,3.7590000000000003,5.0
1222,TSU,97.104,97.104,25,25.975,38.818,31.642,184.2,147.1818181818182,277.54545454545456,6,98,7.0,20.0,0.0,95.697,25.65,38.554,31.437,11.0,8.0,0.0,96.435,1.4069999999999965,27.0
1222,VER,95.912,95.912,23,25.86,38.675,31.377,196.0,166.78947368421052,271.7368421052632,29,52,4.0,0.0,22.0,94.538,25.332,38.095,30.917,6.0,1.0,25.0,95.91199999999999,1.3740000000000094,26.0
1222,ZHO,97.418,97.418,25,26.168,39.298,31.844,195.57142857142856,162.38095238095238,278.0952380952381,10,86,9.0,19.0,0.0,95.698,25.617,38.505,31.434,12.0,13.0,0.0,97.31,1.720000000000013,28.0
1223,ALB,77.957,79.072,73,27.716,30.062,20.179,267.1267507002801,259.4381453634085,301.2043600048715,41,216,21.0,34.0,10.0,78.302,27.599,30.318,20.381,14.0,9.0,2.0,77.95700000000001,-0.3450000000000131,65.0
1223,BOT,78.437,78.696,59,27.687,30.344,20.332,265.010582010582,270.7987012987013,310.67216117216117,39,167,15.0,21.0,22.0,78.016,27.483,30.073,20.167,9.0,15.0,0.0,78.363,0.42099999999999227,58.0
1223,GAS,79.509,79.5755,48,28.145,30.533,20.474,259.8682864450128,263.5575980392157,312.82864450127875,1,166,19.0,11.0,17.0,78.521,27.774,30.39,20.357,11.0,11.0,0.0,79.152,0.9879999999999995,47.0
1223,HAM,78.522,79.42333333333333,76,27.823,30.439,20.26,248.6520634920635,244.55738705738705,301.13660818713447,12,262,37.0,26.0,12.0,77.454,27.46,29.868,20.015,6.0,2.0,19.0,78.522,1.068000000000012,75.0
1223,HUL,79.32,79.94099999999999,76,27.745,30.808,20.46,264.5968944099379,260.2096618357488,309.3736507936508,13,265,36.0,18.0,16.0,78.524,27.68,30.563,20.278,12.0,13.0,0.0,79.013,0.7959999999999923,70.0
1223,LEC,78.952,79.40633333333334,85,27.607,30.513,20.502,256.0891500474834,256.34079679617207,296.65849170437406,34,237,38.0,24.0,15.0,77.166,27.291,29.853,20.022,1.0,3.0,15.0,78.622,1.7860000000000014,77.0
1223,NOR,78.48,79.17399999999999,82,27.712,30.396,20.248,260.125,261.6946218487395,302.2661701044054,22,221,47.0,16.0,17.0,81.554,27.653,30.444,23.457,17.0,5.0,10.0,78.35600000000001,-3.073999999999998,80.0
1223,OCO,79.077,79.86433333333333,74,28.091,30.555,20.431,245.51904761904765,260.0587991718426,295.2345864661654,2,283,34.0,29.0,11.0,79.08,28.038,30.5,20.524,15.0,10.0,1.0,79.077,-0.0030000000000001137,74.0
1223,PIA,78.392,79.33933333333333,85,27.652,30.143,20.224,263.04143441099967,261.74369149369153,303.34432234432234,28,242,40.0,8.0,26.0,77.623,27.447,29.979,20.126,7.0,8.0,4.0,78.019,0.7689999999999912,74.0
1223,RIC,78.499,79.35633333333332,76,27.777,30.395,20.293,257.59945609945606,259.03146853146853,291.61052836052835,24,259,23.0,26.0,23.0,77.382,27.492,29.846,19.937,4.0,7.0,6.0,78.465,1.1169999999999902,72.0
1223,RUS,78.248,78.73750000000001,51,27.791,30.202,20.255,245.0769230769231,244.13701923076923,281.4,30,136,30.0,20.0,0.0,77.673,27.549,29.92,19.973,8.0,6.0,8.0,78.248,0.5750000000000028,50.0
1223,SAI,79.257,79.67633333333333,80,27.625,30.607,20.47,264.5394335511983,254.08114035087718,292.9503205128205,20,254,44.0,24.0,10.0,77.233,27.344,29.9,19.989,2.0,4.0,12.0,78.702,2.024000000000001,78.0
1223,SAR,78.718,79.925,71,27.699,30.495,20.409,275.0022727272727,266.8497675164342,320.5107496012759,9,260,38.0,16.0,10.0,79.965,27.567,30.91,21.152,19.0,16.0,0.0,78.60300000000001,-1.2469999999999999,64.0
1223,STR,79.094,79.952,64,27.812,30.636,20.481,247.93330280830278,256.4176864801865,305.2615553306343,36,263,30.0,22.0,11.0,79.227,27.746,30.499,20.728,20.0,17.0,0.0,78.929,-0.13300000000000978,63.0
1223,TSU,78.45,78.87,60,27.935,30.346,20.169,250.80671506352087,268.5333333333333,304.9259259259259,4,207,35.0,23.0,0.0,78.89,27.825,30.256,20.435,18.0,12.0,0.0,78.45,-0.4399999999999977,58.0
1223,VER,77.887,78.76366666666667,74,27.582,30.198,20.107,257.0124269005848,266.55373015873016,298.5787037037037,61,191,32.0,37.0,0.0,77.263,27.369,29.818,20.037,3.0,1.0,25.0,77.887,0.6239999999999952,69.0
1223,ZHO,78.917,79.82033333333334,75,27.824,30.517,20.576,241.8626559714795,255.79965899403237,291.67178175618074,5,287,24.0,22.0,17.0,78.05,27.67,30.115,20.265,10.0,14.0,0.0,78.917,0.8670000000000044,63.0
1225,ALB,94.726,103.82333333333334,58,26.963,31.591,36.172,152.05555555555557,184.38888888888889,265.97788697788695,28,274,36.0,16.0,10.0,93.323,26.576,31.008,35.727,5.0,12.0,0.0,94.726,1.4030000000000058,62.0
1225,ALO,94.788,95.29050000000001,58,26.906,31.662,36.157,162.425,194.2840909090909,289.29166666666663,17,281,34.0,31.0,2.0,93.555,26.483,31.106,35.861,9.0,9.0,2.0,94.725,1.2329999999999899,67.0
1225,BOT,94.908,99.39466666666668,59,27.034,31.402,36.305,162.1875,193.7361111111111,269.31388888888887,35,294,39.0,13.0,13.0,93.525,26.393,31.141,35.918,7.0,17.0,0.0,94.741,1.3829999999999956,65.0
1225,GAS,96.485,100.62400000000001,50,27.796,32.076,36.596,160.62380952380954,198.06825396825397,272.13650793650794,45,276,38.0,17.0,0.0,93.239,26.415,31.019,35.75,4.0,11.0,0.0,96.46799999999999,3.245999999999995,55.0
1225,HAM,94.853,100.00966666666666,70,27.057,31.64,36.156,166.35238095238094,199.03801169590642,274.7347155768208,23,314,43.0,31.0,0.0,93.837,26.831,31.187,35.752,10.0,7.0,6.0,94.85300000000001,1.0159999999999911,74.0
1225,HUL,95.112,98.349,54,27.099,31.632,36.381,162.7777777777778,188.35103785103786,255.1868131868132,3,291,27.0,33.0,0.0,93.979,26.55,31.107,36.127,13.0,19.0,0.0,95.112,1.1329999999999956,60.0
1225,LEC,95.265,97.36066666666666,65,26.837,31.158,36.579,151.79925303454715,191.64126984126983,278.4550264550265,78,231,37.0,33.0,0.0,92.726,26.079,30.647,35.85,1.0,2.0,18.0,94.57400000000001,2.5390000000000015,70.0
1225,MAG,95.067,98.74833333333333,59,26.811,31.619,36.399,153.1916666666667,176.22152777777777,262.2395833333333,9,307,42.0,23.0,0.0,93.537,26.248,30.966,36.236,8.0,13.0,0.0,94.82900000000001,1.529999999999987,65.0
1225,OCO,95.297,99.301,57,27.067,31.898,36.332,166.2008547008547,196.4949494949495,262.9444444444444,22,341,31.0,30.0,0.0,94.834,27.098,31.227,36.005,16.0,4.0,12.0,95.297,0.46299999999999386,61.0
1225,PER,94.706,99.19466666666666,53,26.797,31.473,36.314,158.96934865900383,189.4664351851852,260.35763888888886,27,268,32.0,27.0,0.0,93.855,26.627,31.043,36.185,11.0,3.0,15.0,94.584,0.8509999999999991,59.0
1225,PIA,94.491,105.02833333333332,57,26.864,31.38,36.229,156.19589743589745,172.40555555555557,271.2476190476191,20,319,33.0,30.0,4.0,94.85,26.884,31.669,36.219,18.0,10.0,2.0,94.473,-0.35899999999999466,67.0
1225,RIC,97.68,101.36933333333333,59,27.63,32.262,37.08,167.24806892453952,188.29882154882156,259.5580808080808,1,307,36.0,29.0,0.0,94.308,27.132,31.202,35.957,14.0,14.0,0.0,96.972,3.372,65.0
1225,RUS,94.093,98.82666666666667,64,26.765,31.27,36.036,165.384126984127,192.15029761904762,273.0124007936508,52,320,44.0,25.0,0.0,93.112,26.364,30.99,35.758,3.0,8.0,4.0,94.071,0.9810000000000088,69.0
1225,SAI,95.782,99.18166666666666,64,27.248,31.693,36.504,157.82843137254903,185.19066293183937,270.41008403361343,51,272,39.0,30.0,0.0,92.77,26.157,30.772,35.74,12.0,6.0,8.0,95.445,3.0120000000000005,69.0
1225,SAR,94.645,96.3925,59,26.986,31.607,36.03,155.23636363636365,192.0252252252252,276.34414414414414,21,228,42.0,5.0,17.0,93.513,26.605,31.106,35.802,6.0,16.0,0.0,94.623,1.1319999999999908,64.0
1225,STR,95.253,122.58,63,27.065,31.587,36.465,158.46851851851852,183.38756613756618,257.31878306878303,5,347,36.0,33.0,2.0,94.199,26.722,31.265,36.212,19.0,5.0,10.0,95.117,1.054000000000002,71.0
1225,TSU,96.087,99.80233333333335,61,27.394,31.839,36.612,160.96296296296296,190.6659159159159,247.68018018018017,1,368,34.0,18.0,13.0,96.447,27.724,32.222,36.429,20.0,18.0,0.0,95.845,-0.35999999999999943,65.0
1225,VER,94.653,98.411,55,26.657,31.449,36.362,162.68125701459033,186.63983585858583,246.94128787878788,60,225,34.0,26.0,0.0,93.104,26.289,30.828,35.958,2.0,1.0,25.0,94.468,1.5490000000000066,60.0
1225,ZHO,95.881,100.78633333333335,56,27.186,32.009,36.396,156.04163220292253,181.09704990350153,221.86572925282601,11,346,37.0,19.0,5.0,94.849,27.161,31.568,36.085,17.0,15.0,0.0,95.59100000000001,1.0319999999999965,61.0
1226,ALB,84.929,85.505,37,17.2,36.327,31.402,262.29924242424244,262.7587412587413,276.01748251748256,26,126,27.0,19.0,0.0,84.298,17.18,36.175,30.834,14.0,14.0,0.0,84.929,0.6310000000000002,46.0
1226,ALO,85.343,85.37,42,17.317,36.611,31.175,252.13461538461542,281.6111111111111,285.5138888888889,10,192,35.0,12.0,4.0,84.084,17.157,36.31,30.546,7.0,7.0,6.0,85.103,1.2590000000000003,51.0
1226,BOT,85.024,85.63233333333334,53,17.471,36.453,31.1,247.86752136752136,265.5091783216783,267.2056623931624,19,278,35.0,14.0,13.0,84.788,17.401,36.54,30.847,18.0,19.0,0.0,85.024,0.2360000000000042,62.0
1226,GAS,85.303,85.78133333333334,59,17.425,36.529,31.274,251.17592592592595,280.3888888888889,277.02962962962965,12,250,37.0,35.0,0.0,84.078,17.202,36.091,30.785,10.0,13.0,0.0,85.22800000000001,1.2249999999999943,72.0
1226,HAM,85.292,85.3035,42,17.375,36.572,31.22,241.109649122807,254.91774891774895,264.20346320346323,35,139,37.0,12.0,0.0,84.359,17.278,36.258,30.514,11.0,9.0,2.0,85.167,0.9330000000000069,49.0
1226,HUL,85.584,86.3655,29,17.648,36.712,31.224,241.88888888888889,224.88888888888886,244.75,15,127,27.0,6.0,0.0,84.108,17.243,36.26,30.514,8.0,15.0,0.0,85.584,1.475999999999999,33.0
1226,LEC,84.809,84.95400000000001,43,17.498,36.263,31.036,256.68939393939394,262.13405797101444,273.44983277591973,13,149,19.0,29.0,0.0,83.584,17.188,35.986,30.385,2.0,2.0,18.0,84.797,1.2249999999999943,48.0
1226,MAG,85.652,86.509,64,17.441,36.605,31.485,237.99826546003018,254.04131652661064,257.65653953889245,24,223,36.0,37.0,0.0,84.764,17.326,36.424,30.993,17.0,20.0,0.0,85.53099999999999,0.8880000000000052,73.0
1226,NOR,84.513,84.6825,34,17.235,36.328,30.95,257.79924242424244,259.7613636363636,268.7765151515151,17,139,29.0,13.0,0.0,83.816,17.076,36.087,30.412,5.0,5.0,10.0,84.513,0.6970000000000027,42.0
1226,OCO,85.194,85.38,35,17.438,36.533,31.223,239.75641025641022,254.04166666666663,272.125,2,189,31.0,12.0,0.0,84.391,17.197,36.26,30.923,12.0,12.0,0.0,85.194,0.8029999999999973,43.0
1226,PER,85.112,85.18549999999999,38,17.381,36.251,31.244,246.9715909090909,256.31060606060606,257.25757575757575,25,142,29.0,15.0,0.0,83.868,17.144,36.206,30.518,9.0,4.0,12.0,84.876,1.2439999999999998,44.0
1226,PIA,84.81,85.61200000000001,59,17.252,36.405,31.105,258.57287810228985,268.3992488992489,273.2314167314167,12,269,32.0,40.0,0.0,83.782,17.101,36.093,30.497,3.0,6.0,8.0,84.762,1.0280000000000058,72.0
1226,RIC,85.467,85.83233333333334,57,17.597,36.656,31.195,240.15151515151516,257.1944444444444,257.7929292929293,12,244,33.0,32.0,0.0,84.442,17.305,36.399,30.69,15.0,11.0,0.0,85.44800000000001,1.0250000000000057,65.0
1226,RUS,84.418,85.20400000000001,57,17.268,36.439,30.711,245.0701754385965,266.9444444444444,276.9592592592592,49,180,32.0,37.0,0.0,83.788,17.097,36.206,30.365,4.0,3.0,15.0,84.418,0.6300000000000097,69.0
1226,SAI,85.713,86.36533333333334,57,17.491,36.627,31.441,230.16491228070177,252.59166666666667,247.69444444444443,22,211,33.0,31.0,0.0,84.738,17.355,36.484,30.802,16.0,18.0,0.0,85.559,0.9749999999999943,64.0
1226,SAR,85.205,86.202,61,17.323,36.617,31.265,254.72799422799423,287.07342657342656,285.3811188811189,36,207,38.0,34.0,0.0,84.532,17.177,36.185,31.17,20.0,16.0,0.0,85.205,0.6730000000000018,72.0
1226,STR,85.405,85.84266666666667,62,17.477,36.592,31.288,255.9296757164404,257.68711245181834,274.43832746773927,64,200,46.0,22.0,4.0,84.405,17.182,36.277,30.809,13.0,10.0,1.0,85.357,1.0,72.0
1226,TSU,85.222,85.872,59,17.593,36.549,31.013,238.37148962148964,260.08838383838383,259.60353535353534,8,243,41.0,27.0,0.0,83.968,17.222,36.131,30.569,6.0,8.0,4.0,85.155,1.2539999999999907,68.0
1226,VER,84.982,85.0675,36,17.46,36.408,31.005,254.54166666666666,263.46060606060604,261.93030303030304,15,146,28.0,15.0,0.0,83.445,17.078,35.894,30.4,1.0,1.0,26.0,84.873,1.5370000000000061,43.0
1226,ZHO,85.223,85.2405,41,17.478,36.542,31.091,236.38345864661653,254.17115384615383,265.3461538461538,10,169,39.0,6.0,0.0,85.114,17.332,36.594,30.819,19.0,17.0,0.0,85.111,0.10899999999999466,45.0
1229,ALB,90.984,92.7855,162,29.186,39.154,22.644,200.93743743743744,225.40683229813666,283.4990503323837,27,334,49.0,118.0,21.0,90.221,28.858,38.75,22.553,13.0,15.0,0.0,90.98400000000001,0.762999999999991,188.0
1229,ALO,91.159,92.53233333333333,183,28.885,39.44,22.83,215.58553791887127,234.41087177747625,281.24770026661014,70,415,0.0,169.0,31.0,89.542,28.83,38.236,22.374,6.0,9.0,2.0,91.155,1.6170000000000044,200.0
1229,BOT,92.227,93.39533333333334,193,29.521,39.599,23.097,225.8679267502797,246.80967923685182,287.58603238866397,34,383,0.0,178.0,31.0,90.756,29.063,39.025,22.668,16.0,19.0,0.0,92.21700000000001,1.4710000000000036,209.0
1229,GAS,92.149,92.91933333333334,141,29.352,39.589,23.184,197.73915110356538,226.06079731849948,278.9151851851852,4,446,0.0,97.0,67.0,90.948,29.148,38.857,22.829,20.0,18.0,0.0,92.125,1.2010000000000076,164.0
1229,HAM,91.066,91.5325,172,29.073,39.269,22.637,222.82589285714283,240.99198717948718,285.6117021276596,37,348,7.0,176.0,17.0,89.71,28.803,38.422,22.369,9.0,7.0,6.0,90.979,1.3560000000000088,200.0
1229,HUL,91.686,95.03366666666666,202,29.121,39.681,22.884,230.51735898887,242.7407992007992,287.7721795964763,7,615,0.0,157.0,64.0,89.851,28.834,38.636,22.381,10.0,16.0,0.0,91.68599999999999,1.835000000000008,221.0
1229,LEC,90.322,91.77300000000001,192,28.947,38.768,22.607,216.92175925925926,235.05911133868122,286.032265684921,108,364,12.0,181.0,20.0,89.165,28.762,38.059,22.263,2.0,4.0,12.0,90.322,1.1569999999999965,213.0
1229,MAG,93.053,95.11866666666667,239,29.452,40.321,23.247,230.42319295101552,243.90189945147108,292.28982425047997,41,339,0.0,228.0,24.0,90.529,28.884,38.952,22.657,15.0,12.0,0.0,93.02,2.524000000000001,252.0
1229,NOR,91.256,91.94933333333334,145,29.16,39.124,22.798,215.90290661719231,241.75572293605083,281.02592592592595,39,371,0.0,159.0,13.0,89.614,28.836,38.207,22.362,7.0,6.0,8.0,91.08200000000001,1.641999999999996,172.0
1229,OCO,92.061,93.27233333333334,193,29.519,39.47,23.015,198.40447227191416,229.7195910973085,270.98406295182986,5,669,0.0,117.0,106.0,90.793,29.142,38.934,22.717,19.0,17.0,0.0,92.004,1.2680000000000007,223.0
1229,PER,90.679,91.081,182,28.969,38.977,22.685,221.97645348837207,241.8938953488372,284.86058139534885,59,393,0.0,170.0,46.0,89.537,28.738,38.323,22.41,5.0,2.0,18.0,90.631,1.141999999999996,216.0
1229,PIA,91.03,92.33866666666667,183,29.121,38.986,22.798,220.65242662016854,238.28372976434989,284.4096133751306,16,626,0.0,159.0,43.0,89.683,28.901,38.343,22.439,8.0,8.0,4.0,90.905,1.3469999999999942,202.0
1229,RIC,91.361,93.65833333333335,210,29.161,39.312,22.792,223.7793849454675,244.15267642642644,288.23694696907666,7,669,16.0,171.0,52.0,90.278,28.884,38.802,22.592,14.0,13.0,0.0,91.265,1.0829999999999984,239.0
1229,RUS,90.368,92.23849999999999,190,29.036,38.828,22.504,227.5174418604651,237.9519230769231,283.484056122449,50,348,3.0,188.0,21.0,89.485,28.8,38.421,22.264,3.0,5.0,10.0,90.36800000000001,0.8829999999999956,212.0
1229,SAI,89.921,91.25066666666667,224,28.854,38.64,22.427,219.55272727272725,235.04743966079582,278.802244052244,118,389,23.0,213.0,21.0,89.507,28.85,38.298,22.337,4.0,3.0,15.0,89.92099999999999,0.4140000000000015,257.0
1229,SAR,92.578,93.23,138,29.443,39.886,23.249,215.7628205128205,230.76491228070176,295.31758241758246,94,180,14.0,123.0,22.0,90.77,28.991,39.119,22.66,18.0,20.0,0.0,92.578,1.808000000000007,159.0
1229,STR,92.029,92.358,196,29.197,39.659,22.999,218.5046685340803,237.13596889373034,282.8974628918291,17,427,0.0,170.0,54.0,89.965,28.65,38.609,22.694,12.0,10.0,1.0,91.85499999999999,2.063999999999993,224.0
1229,TSU,90.775,94.32833333333333,157,28.976,39.142,22.651,217.20547201336672,238.58419580419582,288.8636363636364,14,620,32.0,143.0,0.0,90.129,28.821,38.727,22.581,11.0,14.0,0.0,90.76899999999999,0.6460000000000008,175.0
1229,VER,90.755,91.0495,210,28.962,38.88,22.801,217.7051080108011,243.3093220338983,274.3478114478114,83,318,0.0,176.0,50.0,89.179,28.509,38.269,22.374,1.0,1.0,26.0,90.643,1.5759999999999934,226.0
1229,ZHO,90.647,92.74433333333333,186,29.051,38.94,22.656,221.10961105753776,235.84981587862717,282.2507183908046,0,639,4.0,164.0,39.0,90.757,29.154,38.944,22.658,17.0,11.0,0.0,90.64699999999999,-0.10999999999999943,207.0
1230,ALB,89.789,90.11466666666666,67,32.574,28.405,28.592,247.36060606060605,268.0589774557166,283.162037037037,12,309,32.0,19.0,23.0,88.98,32.284,28.125,28.371,12.0,11.0,0.0,89.571,0.8089999999999975,74.0
1230,ALO,88.827,89.23666666666666,66,32.256,28.02,28.345,259.3563492063492,275.4139682539683,289.91492063492063,56,306,20.0,33.0,20.0,87.846,31.84,27.823,28.183,4.0,5.0,10.0,88.621,0.9809999999999945,73.0
1230,BEA,89.306,89.306,22,32.609,28.261,28.436,265.93333333333334,283.0,303.94444444444446,29,79,5.0,20.0,0.0,88.642,32.255,28.061,28.272,11.0,7.0,6.0,89.30600000000001,0.6640000000000015,25.0
1230,BOT,90.083,90.33966666666667,74,32.73,28.457,28.672,258.3897543207006,280.6721014492753,287.2416831357049,77,275,39.0,24.0,20.0,89.179,32.479,28.292,28.359,16.0,17.0,0.0,89.859,0.9039999999999964,83.0
1230,HAM,89.268,89.66933333333334,62,32.499,28.241,28.428,249.70553221288515,273.7064814814815,284.7009259259259,60,232,36.0,19.0,17.0,88.46,32.341,27.879,28.162,8.0,9.0,2.0,89.168,0.8080000000000069,72.0
