year,meeting_key,session_key,location,circuit_short_name,session_name,session_type,driver_number,driver_name,team_name,total_laps,best_lap_time,median_lap_time,avg_lap_time,best_sector_1,avg_sector_1,best_sector_2,avg_sector_2,best_sector_3,avg_sector_3,avg_i1_speed,avg_i2_speed,avg_st_speed,purple_sectors_count,green_sectors_count,num_stints,compounds_used,avg_stint_length,total_soft_laps,total_medium_laps,total_hard_laps,total_intermediate_laps,total_wet_laps,avg_air_temp,avg_track_temp,avg_humidity,total_rainfall,avg_wind_speed,starting_position,finishing_position,points,dnf,dns,dsq
2023,1140,9222,Sakhir,Sakhir,Practice_1,Practice,16,LEC,Ferrari,64,93.267,98.3365,107.42953846153844,29.516,33.401980769230775,40.376,47.56719230769231,23.375,26.460365384615383,213.75,229.6153846153846,290.51063829787233,0,0,12.0,"MEDIUM,TEST_UNKNOWN",6.25,0.0,61.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1140,9222,Sakhir,Sakhir,Practice_1,Practice,31,OCO,Alpine,53,94.871,99.965,108.01239393939396,30.093,33.592606060606066,41.131,47.85321212121212,23.474,26.56657575757576,204.3125,229.0606060606061,288.9,0,0,20.0,"HARD,MEDIUM",3.6,0.0,47.0,25.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1140,9222,Sakhir,Sakhir,Practice_1,Practice,2,SAR,Williams,75,94.324,98.735,107.89005454545456,29.849,34.02116363636363,40.882,47.74176363636364,23.593,26.12712727272727,206.86,237.3090909090909,288.8490566037736,0,0,20.0,"SOFT,MEDIUM,UNKNOWN",4.7,9.0,77.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1140,9222,Sakhir,Sakhir,Practice_1,Practice,14,ALO,Aston Martin,60,92.866,98.309,102.93449019607844,29.504,32.550411764705885,40.098,44.79662745098039,23.127,25.58745098039216,219.95238095238096,241.98039215686276,290.1333333333333,0,0,9.0,"MEDIUM,UNKNOWN",7.555555555555555,0.0,62.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1140,9222,Sakhir,Sakhir,Practice_1,Practice,4,NOR,McLaren,40,93.462,97.728,104.9543125,29.671,32.883375,40.366,46.11578125,23.425,25.95515625,217.06666666666663,237.0625,285.3666666666667,0,0,8.0,"MEDIUM,HARD",5.875,0.0,25.0,22.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1140,9222,Sakhir,Sakhir,Practice_1,Practice,44,HAM,Mercedes,83,93.508,98.781,103.63276056338027,29.61,32.35801408450704,40.549,45.62114084507042,23.323,25.653605633802812,220.1129032258065,238.80281690140845,288.53846153846155,0,0,12.0,"MEDIUM,HARD",7.833333333333333,0.0,72.0,22.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1140,9222,Sakhir,Sakhir,Practice_1,Practice,77,BOT,Alfa Romeo,71,94.558,98.148,100.44358333333334,29.958,32.12686440677966,40.618,43.4195,23.738,24.903866666666666,225.91304347826087,248.33333333333331,282.34615384615387,0,0,11.0,MEDIUM,7.363636363636363,0.0,81.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1140,9222,Sakhir,Sakhir,Practice_1,Practice,20,MAG,Haas F1 Team,57,95.087,99.999,104.18120833333332,30.307,32.618625,41.092,45.62741666666667,23.636,25.935166666666664,221.8372093023256,239.41666666666663,290.45454545454544,0,0,9.0,"MEDIUM,UNKNOWN",7.222222222222222,0.0,51.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,14,ALO,Aston Martin,130,92.205,98.628,102.93224770642205,29.368,31.96613761467889,39.751,45.27212844036697,23.024,25.693981651376152,221.5888888888889,241.55045871559636,298.04,25,210,20.0,"MEDIUM,HARD",7.45,0.0,145.0,4.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,24,ZHO,Alfa Romeo,133,91.61,99.531,105.28630693069306,29.246,34.01462745098039,39.426,45.465099009901,22.938,25.780554455445547,215.9767441860465,237.83168316831683,281.82022471910113,9,289,30.0,"MEDIUM,TEST_UNKNOWN,HARD,SOFT",5.4,14.0,113.0,21.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,4,NOR,McLaren,65,95.522,101.0025,105.7139423076923,30.465,34.28580769230769,41.122,45.375549019607845,23.734,25.890333333333327,216.02272727272728,244.33333333333331,289.92,8,155,12.0,MEDIUM,6.333333333333333,0.0,76.0,0.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,55,SAI,Ferrari,70,92.486,99.705,104.95110526315788,29.447,33.02422807017544,39.871,46.01475438596491,23.089,25.912122807017543,216.64150943396223,230.3684210526316,293.11538461538464,94,75,11.0,"TEST_UNKNOWN,MEDIUM",7.272727272727272,0.0,74.0,0.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,22,TSU,AlphaTauri,85,95.708,99.657,103.07269333333332,30.549,32.62312000000001,41.338,44.91064,23.761,25.538933333333333,214.8358208955224,238.2133333333333,295.4347826086956,0,378,10.0,"MEDIUM,HARD",9.4,0.0,70.0,24.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,20,MAG,Haas F1 Team,67,93.442,100.8495,108.6472857142857,29.807,33.45344642857143,40.259,47.72138596491229,23.175,26.57925,212.622641509434,229.9122807017544,292.24,61,56,9.0,"MEDIUM,HARD",8.333333333333334,0.0,46.0,29.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,31,OCO,Alpine,49,93.49,100.723,110.79978378378378,29.781,36.13813157894738,40.392,48.06832432432432,23.267,26.822621621621625,191.61764705882356,227.7027027027027,290.8333333333333,10,187,10.0,"MEDIUM,TEST_UNKNOWN,HARD",5.8,0.0,40.0,12.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,11,PER,Red Bull Racing,76,93.751,98.0035,99.18310606060604,29.843,31.602090909090915,40.371,42.91783333333333,23.451,24.66318181818182,225.4081632653061,252.27272727272728,296.6935483870968,29,94,10.0,"TEST_UNKNOWN,MEDIUM,HARD",8.5,0.0,39.0,24.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,2,SAR,Williams,154,92.549,99.3245,103.4941984126984,29.525,32.646808,39.839,45.18230158730159,23.185,25.6696746031746,215.99065420560748,242.3015873015873,300.625,9,258,25.0,"SOFT,MEDIUM,TEST_UNKNOWN,HARD",7.12,33.0,108.0,21.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,44,HAM,Mercedes,72,93.954,98.038,103.42403636363636,29.766,33.08975,40.647,44.8562,23.279,25.67834545454545,215.53061224489795,242.01818181818183,286.46,19,175,15.0,"MEDIUM,TEST_UNKNOWN",5.733333333333333,0.0,74.0,0.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,1,VER,Red Bull Racing,47,91.65,97.7575,106.54289473684211,29.142,33.60326315789474,39.466,45.68655263157894,22.996,27.25307894736842,215.96666666666667,226.7894736842105,271.9714285714286,18,83,8.0,"TEST_UNKNOWN,MEDIUM",6.75,0.0,47.0,0.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,16,LEC,Ferrari,68,92.725,98.571,104.89937735849055,29.365,33.565226415094344,39.914,45.37986792452831,23.267,25.95428301886793,216.34146341463412,241.96226415094335,293.6458333333333,17,91,13.0,"MEDIUM,UNKNOWN,HARD",6.153846153846154,0.0,53.0,22.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,21,DEV,AlphaTauri,74,92.222,98.952,105.01021818181816,29.383,33.80182142857143,39.717,45.14172727272727,23.042,25.814418181818183,217.125,247.6727272727273,288.6,2,236,16.0,"MEDIUM,UNKNOWN,SOFT",5.5625,8.0,73.0,0.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,81,PIA,McLaren,74,93.175,98.9695,103.97151666666667,29.702,32.24962711864407,40.196,44.735166666666665,23.277,25.838416666666667,222.62,246.31666666666663,290.45283018867923,0,170,13.0,"MEDIUM,HARD",6.615384615384615,0.0,77.0,9.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,27,HUL,Haas F1 Team,68,92.466,100.729,106.57941071428571,29.518,34.150258620689655,39.82,45.9469298245614,23.128,26.13826785714286,213.9814814814815,238.01754385964912,276.6111111111111,3,127,9.0,"MEDIUM,SOFT",8.444444444444445,12.0,64.0,0.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,10,GAS,Alpine,59,93.186,97.879,105.57893023255816,29.631,34.29753488372093,40.204,45.596930232558144,23.332,25.68446511627907,210.94594594594597,237.7674418604651,292.15,0,129,15.0,"MEDIUM,TEST_UNKNOWN,HARD",4.866666666666666,0.0,43.0,15.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7763,Sakhir,Sakhir,Practice_2,Practice,63,RUS,Mercedes,26,93.654,98.935,106.04876470588236,29.638,32.73405555555556,40.526,47.12758823529413,23.297,26.264411764705883,215.25,227.52941176470588,290.6666666666667,0,123,8.0,"MEDIUM,HARD",4.125,0.0,29.0,4.0,0.0,0.0,26.835254237288133,36.44491525423729,26.07627118644068,0,2.091694915254237,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,34,DRU,Aston Martin,77,92.075,98.807,101.5858253968254,29.261,31.88526153846154,39.766,44.50371875,23.009,25.34557142857143,220.12244897959184,240.546875,299.35714285714283,6,161,12.0,"MEDIUM,TEST_UNKNOWN,SOFT,HARD",7.333333333333333,8.0,52.0,16.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,77,BOT,Alfa Romeo,131,90.827,99.039,100.39572277227724,29.082,32.155718446601945,39.007,43.37066336633664,22.738,25.114019801980195,225.11627906976744,245.3465346534653,284.5595238095238,11,419,28.0,"MEDIUM,HARD,SOFT",5.571428571428571,22.0,107.0,27.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,81,PIA,McLaren,44,93.655,100.322,105.07345454545454,29.716,33.82688571428572,40.487,45.937636363636365,23.36,26.174727272727274,217.83333333333331,237.5151515151515,286.84375,34,96,8.0,"MEDIUM,HARD",6.375,0.0,36.0,15.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,11,PER,Red Bull Racing,133,90.305,97.8465,106.37249000000004,28.789,33.47492,38.864,46.49015,22.652,26.40742,209.7608695652174,225.23,273.8526315789473,28,267,32.0,"MEDIUM,SOFT",5.125,29.0,135.0,0.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,21,DEV,AlphaTauri,87,98.244,100.216,100.76552631578949,31.113,31.97975324675325,42.739,43.876038961038965,24.057,24.89796052631579,229.25641025641025,245.4935064935065,291.72857142857146,0,322,10.0,"SOFT,MEDIUM,HARD",9.6,11.0,62.0,23.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,23,ALB,Williams,136,92.793,99.845,102.78688349514566,29.289,32.341349514563106,40.3,44.953543689320384,23.174,25.491990291262137,219.19767441860463,239.3106796116505,300.05194805194805,32,178,33.0,"SOFT,MEDIUM,TEST_UNKNOWN",5.03030303030303,44.0,111.0,0.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,10,GAS,Alpine,57,92.762,99.516,106.41737777777776,29.499,33.69457777777778,40.058,46.9878,23.187,25.735,203.4857142857143,231.06666666666663,296.3170731707317,6,152,11.0,MEDIUM,6.0,0.0,66.0,0.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,16,LEC,Ferrari,67,91.024,99.665,105.38410909090908,28.993,32.91810526315789,39.2,46.52614285714286,22.831,25.83558181818181,216.2,234.6071428571429,295.0816326530612,56,122,10.0,"MEDIUM,SOFT",7.6,25.0,51.0,0.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,63,RUS,Mercedes,83,91.442,99.186,101.59573846153847,29.021,31.809681818181826,39.544,44.456753846153845,22.847,25.328107692307693,224.08196721311475,240.24615384615385,291.671875,39,126,14.0,"MEDIUM,SOFT,HARD",6.857142857142857,12.0,68.0,16.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,27,HUL,Haas F1 Team,77,93.329,99.533,102.01583582089552,29.732,32.46925,40.319,44.23183823529412,23.191,25.22255223880597,223.2962962962963,242.8823529411765,286.65,46,51,8.0,"MEDIUM,HARD",10.5,0.0,69.0,15.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,31,OCO,Alpine,75,93.257,99.262,106.00449090909092,29.619,34.11080357142857,40.255,46.49456363636364,23.253,25.525672727272728,203.0212765957447,234.27272727272728,283.1730769230769,0,179,19.0,"UNKNOWN,MEDIUM,HARD",4.842105263157895,0.0,53.0,34.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,55,SAI,Ferrari,76,91.036,98.128,101.67261666666666,28.953,32.21818333333333,39.2,44.048816666666674,22.821,25.405616666666667,221.0,239.51666666666668,287.27272727272725,21,182,16.0,"MEDIUM,SOFT,HARD",5.6875,12.0,69.0,10.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,4,NOR,McLaren,37,92.16,98.749,106.164,29.362,33.41068965517241,39.733,46.494103448275865,23.065,26.85207142857143,218.8846153846154,236.1379310344828,283.26666666666665,0,158,7.0,"MEDIUM,HARD",6.142857142857143,0.0,34.0,9.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,20,MAG,Haas F1 Team,95,91.381,99.421,100.83325333333336,29.307,31.90322666666667,39.26,43.86908,22.814,25.060946666666663,226.14285714285717,247.46666666666667,294.6875,0,144,20.0,"MEDIUM,HARD,SOFT",5.7,17.0,71.0,26.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,44,HAM,Mercedes,65,90.664,98.965,104.7669387755102,28.811,32.467408163265304,39.009,46.14271428571429,22.819,26.156816326530613,215.85365853658536,237.79591836734693,286.9148936170213,13,240,15.0,"MEDIUM,SOFT",5.266666666666667,13.0,66.0,0.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,22,TSU,AlphaTauri,79,91.261,98.402,103.84769491525424,29.089,33.255116666666666,39.193,45.34,22.906,25.59227118644068,208.12,239.20338983050848,289.4727272727273,1,227,19.0,"MEDIUM,SOFT",5.105263157894737,29.0,68.0,0.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1140,7764,Sakhir,Sakhir,Practice_3,Practice,14,ALO,Aston Martin,80,91.45,97.5435,99.03202857142855,29.089,31.344,39.401,43.119657142857136,22.893,24.568371428571425,230.6296296296296,244.74285714285716,294.6,6,121,9.0,"MEDIUM,SOFT,HARD",9.77777777777778,4.0,62.0,22.0,0.0,0.0,26.64199655765921,36.38468158347676,42.820998278829606,0,1.1542168674698794,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,63,RUS,Mercedes,69,94.174,98.584,102.8221153846154,29.938,31.846750000000004,40.78,45.47848076923078,23.43,25.49688461538462,225.72727272727272,237.34615384615384,290.3469387755102,0,0,15.0,"MEDIUM,HARD,TEST_UNKNOWN,UNKNOWN",5.466666666666667,0.0,35.0,18.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,24,ZHO,Alfa Romeo,67,93.723,100.984,109.96754901960784,29.994,34.463179999999994,40.405,48.47098039215686,23.324,27.0781568627451,204.11111111111111,231.4705882352941,281.6,0,0,16.0,MEDIUM,5.125,0.0,82.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,23,ALB,Williams,74,93.671,98.9975,107.18233928571428,29.761,33.637053571428574,40.306,46.98241071428571,23.604,26.562875,204.42,230.1071428571429,299.811320754717,0,0,17.0,"SOFT,MEDIUM,UNKNOWN",5.176470588235294,22.0,62.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,55,SAI,Ferrari,72,93.253,100.6485,104.93306666666663,29.581,33.05716666666667,40.41,46.17979999999999,23.234,25.696100000000005,218.8846153846154,232.78333333333333,288.75925925925924,0,0,11.0,"MEDIUM,TEST_UNKNOWN",7.363636363636363,0.0,68.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,22,TSU,AlphaTauri,46,94.671,100.407,107.6005,30.104,33.38378125,40.821,46.75640625,23.661,27.4603125,207.1935483870968,220.34375,296.7586206896552,0,0,13.0,"MEDIUM,SOFT,TEST_UNKNOWN",4.384615384615385,24.0,21.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,1,VER,Red Bull Racing,157,92.837,96.834,103.90956,29.408,32.981184000000006,40.056,45.12566399999999,23.275,25.802712,215.8235294117647,240.4,279.94736842105266,0,0,31.0,MEDIUM,5.967741935483871,0.0,185.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,27,HUL,Haas F1 Team,51,94.424,98.034,99.99463414634148,30.408,31.66217073170732,40.642,43.22651219512196,23.362,25.1059512195122,227.42105263157896,249.390243902439,299.6666666666667,0,0,9.0,"MEDIUM,TEST_UNKNOWN",6.444444444444445,0.0,36.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,10,GAS,Alpine,60,94.822,100.66,102.15629166666666,30.309,32.385416666666664,40.974,44.698520833333326,23.539,25.072354166666667,214.97435897435895,241.14583333333331,297.2325581395349,0,0,11.0,"HARD,MEDIUM",6.2727272727272725,0.0,61.0,8.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,81,PIA,McLaren,52,94.888,100.85,105.83040624999998,30.149,33.14378125,40.972,46.6906875,23.586,25.9959375,215.20689655172413,238.1875,295.03333333333336,0,0,19.0,"HARD,TEST_UNKNOWN,MEDIUM",3.631578947368421,0.0,20.0,32.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,34,UNK,Unknown,40,94.564,100.842,108.18851724137932,29.914,33.75520689655173,41.237,47.79662068965518,23.372,26.63668965517241,215.79166666666663,231.55172413793105,283.51851851851853,0,0,10.0,MEDIUM,4.7,0.0,47.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
2023,1141,7765,Sakhir,Sakhir,Practice_1,Practice,21,DEV,AlphaTauri,85,94.559,99.232,103.87123943661972,29.788,32.75566197183099,41.062,45.527535211267605,23.571,25.58804225352113,222.4126984126984,239.1267605633803,295.34375,0,0,14.0,"MEDIUM,TEST_UNKNOWN",7.0,0.0,77.0,0.0,0.0,0.0,26.834406779661016,35.970169491525425,21.859322033898305,0,2.112881355932203,,,,,,
